Flag - Credit Pull ,Flag - App Started,Flag - App Complete,Flag - Loan,Zip Code Short,LIEN1FINANCELOANAMOUNT
0,0,0,0,49093,195239.35
0,0,0,0,78741,261627.538461538
0,0,0,0,04953,168936.5
0,0,0,0,43440,222816.166666667
1,1,1,0,44903,174775
0,0,0,0,17844,189058.571428571
0,0,0,0,95678,323553.007968127
0,0,0,0,19403,232039.505747126
0,0,0,0,62476,261600
1,1,1,1,59759,216000
0,0,0,0,77441,286294.736263736
0,0,0,0,62809,
0,0,0,0,21722,224150.792207792
0,0,0,0,18036,220234.391304348
0,0,0,0,75054,264937.445945946
0,1,0,0,75098,164000
0,0,0,0,23845,
0,0,0,0,04221,166429
0,0,0,0,29137,
0,0,0,0,34715,237977.498381877
0,0,0,0,61285,226762.6
0,0,0,0,23337,245190.5
0,0,0,0,87828,
0,0,0,0,33972,197667.241803279
0,0,0,0,44672,161070
0,0,0,0,92835,501123.297297297
0,0,0,0,62823,203815.5
0,0,0,0,73080,197217.089552239
0,0,0,0,23410,183512.636363636
0,0,0,0,62351,302740.5
0,0,0,0,45247,214950.7
0,0,0,0,54745,307180.8
0,0,0,0,32112,238404
0,0,0,0,51645,193325
0,0,0,0,22728,308771.882352941
0,0,0,0,37012,218996.125
0,0,0,0,48381,227961.548076923
0,0,0,0,76180,212144.130136986
0,0,0,0,22025,313439.510948905
0,0,0,0,74834,199136.766666667
0,0,0,0,91367,467399.794871795
0,0,0,0,74346,216236.75
0,0,0,0,75773,218649.523809524
0,0,0,0,33527,223925.793478261
0,0,0,0,53922,161928.5
0,0,0,0,35956,167182.25
0,0,0,0,48371,227812.22147651
0,0,0,0,33876,193610.222222222
0,0,0,0,78645,242798.396551724
0,0,0,0,04428,176137.875
0,0,0,0,45369,205497.1
0,0,0,0,15627,181220.333333333
1,1,0,0,04240,196377
0,0,0,0,04989,199236.272727273
0,0,0,0,75150,190747.110294118
0,0,0,0,77396,202543.913419913
0,0,0,0,79902,235454.777777778
0,0,0,0,75783,192489.833333333
0,0,0,0,77545,192371.650385604
0,0,0,0,54166,236630
0,0,0,0,62572,155677
0,0,0,0,19507,192262.666666667
0,0,0,0,33409,225959.415584416
0,0,0,0,29033,179835.972222222
0,0,0,0,52046,337000
0,0,0,0,50453,237860.5
0,0,0,0,33304,285880.793103448
0,0,0,0,78148,192515.234042553
0,0,0,0,72348,210000
0,0,0,0,96051,235311
0,0,0,0,23233,271204.043478261
0,0,0,0,35224,145705.333333333
0,0,0,0,16602,218976
0,0,0,0,50456,156608.5
0,0,0,0,60162,190346.423728814
0,0,0,0,15622,140311
0,0,0,0,23944,164029
0,0,0,0,35953,186255.6
0,0,0,0,52043,
0,0,0,0,29036,249904.078498294
0,0,0,0,75155,215003
0,0,0,0,73075,192103.230769231
0,1,0,0,85051,230644
0,0,0,0,79907,168884
0,0,0,0,48374,323681.701754386
0,0,0,0,34614,186824.140625
0,0,0,0,36201,174677
0,0,0,0,34119,353399.242236025
0,0,0,0,92561,271029.25
0,0,0,0,50588,234507.611111111
0,0,0,0,33301,393926.25
0,0,0,0,33873,193234.428571429
0,0,0,0,78640,205911.434782609
0,0,0,0,53809,176000
0,0,0,0,21623,257107.0625
0,0,0,0,22603,238539.744047619
0,0,0,0,51063,167068
0,0,0,0,44054,206585
1,1,1,1,29715,142373
0,0,0,0,23236,219699.986984816
0,0,0,0,85143,211899.55190678
0,0,0,0,95490,265803.550724638
0,0,0,0,80906,228770.428571429
0,0,0,0,35016,188898.15
0,0,0,0,37403,288000
0,0,0,0,19038,248394.613333333
0,0,0,0,36036,205928.5
0,0,0,0,45656,180102.666666667
0,0,0,0,81641,227176.666666667
0,0,0,0,51559,199962.5
0,0,0,0,61760,209122.333333333
0,0,0,0,60586,209516.27247191
0,0,0,0,53092,319132.777142857
1,1,1,0,20877,334205.5
0,0,0,0,54826,227741.25
0,0,0,0,45788,212000
0,0,0,0,33136,241141.6
0,0,0,0,60827,164341.307692308
0,0,0,0,91776,451287.909090909
0,0,0,0,85374,216743.834975369
0,0,0,0,24219,176612.1875
0,0,0,0,92688,451729.824561403
0,0,0,0,32503,226755.485714286
0,0,0,0,60458,184346.636363636
1,1,0,0,87109,150000
0,0,0,0,34982,200007.234042553
0,0,0,0,29201,232703.372093023
0,0,0,0,18603,215962.545454545
0,0,0,0,76092,442035.55
0,0,0,0,23502,205722.143939394
0,0,0,0,72374,163522.5
0,0,0,0,79541,224852
0,0,0,0,75661,
0,0,0,0,36535,180618.449367089
0,0,0,0,76641,176320.25
0,0,0,0,15116,190916.901639344
0,0,0,0,97355,200759.616666667
0,0,0,0,33435,229417.53
0,0,0,0,19944,
1,1,1,0,53066,254500
0,0,0,0,71826,188011
0,0,0,0,60085,185076.425531915
0,0,0,0,52777,143355
0,0,0,0,21117,274497.24975223
0,0,0,0,60656,274312.096774194
0,0,0,0,29702,181312
0,0,0,0,61911,309000
0,0,0,0,24017,168076.24137931
0,0,0,0,06001,379504.94047619
0,0,0,0,62243,210939.9
0,0,0,0,43907,185059
0,0,0,0,45458,238453.067307692
0,0,0,0,97458,221897.6
0,0,0,0,34120,286047.724358974
0,0,0,0,45827,178566.666666667
0,0,0,0,70761,269544.5
0,0,0,0,03101,303000
0,0,0,0,73741,197600
0,0,0,0,90640,442445.965909091
1,1,1,0,15232,316000
0,0,0,0,04858,209348.6
0,0,0,0,97814,175021
0,0,0,0,34113,273367.18699187
0,0,0,0,91934,204940.5
0,0,0,0,04427,182796.714285714
0,0,0,0,19977,233626.785353535
0,0,0,0,54664,569800
0,0,0,0,70752,341700
0,0,0,0,75081,230082.666666667
0,0,0,0,16105,182714.083333333
0,0,0,0,53803,265125.666666667
0,0,0,0,54169,217831.488888889
0,0,0,0,35959,213756
0,0,0,0,62902,203704.714285714
0,0,0,0,93653,218331
0,0,0,0,45814,196015.666666667
0,0,0,0,97366,244708
0,0,0,0,32033,214498.282608696
0,0,0,0,19508,227397.894736842
0,0,0,0,06032,347366.560606061
0,0,0,0,48473,184739.763157895
1,1,1,1,19526,240042
0,0,0,0,94595,475387
1,1,1,0,95828,181500
0,0,0,0,73772,174880.5
0,0,0,0,77494,263435.607142857
0,0,0,0,75652,202701.380952381
0,0,0,0,33406,245448.25751073
0,0,0,0,52049,254659
0,0,0,0,23890,209502.428571429
0,0,0,0,21629,221854.25862069
0,1,0,0,94559,307500
0,0,0,0,18630,166429
0,0,0,0,04986,190618
0,0,0,0,49046,183318.571428571
0,0,0,0,60487,244961.051383399
0,0,0,0,92657,534000
0,0,0,0,18201,186833
0,0,0,0,72776,189579.666666667
0,0,0,0,35117,177932.581818182
0,0,0,0,51458,200000
0,0,0,0,95830,327635
0,0,0,0,54486,215200
0,0,0,0,20120,348583.012987013
0,0,0,0,54558,225785.125
0,0,0,0,33037,346967.726027397
0,0,0,0,78576,216015
0,0,0,0,80807,179080
0,0,0,0,74085,198543.666666667
0,0,0,0,52807,237363.461538462
0,0,0,0,19139,238497.888888889
0,0,0,0,21218,206983.084033613
0,0,0,0,22535,232662.545454545
0,0,0,0,15219,163231.333333333
0,0,0,0,60559,251307.886792453
0,0,0,0,48042,239696.309405941
0,0,0,0,51355,272282.5
0,0,0,0,90242,452721.513761468
0,0,0,0,06403,240623.863636364
0,0,0,0,70811,165324
1,1,1,1,04038,246786
0,0,0,0,92084,424055.807692308
0,0,0,0,50651,223604.166666667
0,0,0,0,54469,173483
0,0,0,0,59471,153000
0,0,0,0,78599,195320
0,0,0,0,49546,246844.570707071
0,0,0,0,22309,345455.296703297
0,0,0,0,71667,216422
0,0,0,0,19008,297690
0,0,0,0,79072,187690.740740741
0,0,0,0,18330,190643.842105263
0,0,0,0,48173,200842.42
0,0,0,0,44253,228772.666666667
0,0,0,0,43746,229044.75
1,1,1,1,37862,142368
0,0,0,0,85344,202714.913043478
0,0,0,0,91746,364578.741176471
0,0,0,0,15425,180975.722222222
0,0,0,0,80549,350990.538461538
0,0,0,0,60468,213303.924528302
0,0,0,0,32533,206434.717131474
0,0,0,0,95901,230768.612403101
0,0,0,0,61607,179088.380952381
0,0,0,0,76528,184813.414634146
0,0,0,0,53726,414994.3125
0,0,0,0,76225,207249.307692308
0,0,0,0,24473,
0,0,0,0,95324,231684.875
0,0,0,0,73857,176000
0,1,0,0,32909,205952
0,0,0,0,95429,412392
0,0,0,0,93204,213480.875
0,0,0,0,74630,158762
0,0,0,0,43611,169324.705882353
1,1,1,0,78634,216475
0,0,0,0,85213,258150.058201058
0,0,0,0,32464,230743
0,0,0,0,75205,396976.25
0,0,0,0,22553,294424.811403509
0,0,0,0,03268,225451
1,1,1,0,53402,247500
0,0,0,0,54941,233019.764705882
0,0,0,0,60940,202582.36
0,0,0,0,71730,198939.714285714
0,0,0,0,95988,210744.285714286
1,1,1,1,22902,300000
0,0,0,0,48729,178545
0,0,0,0,35171,163633.666666667
1,1,1,1,78233,164040
0,0,0,0,18915,298059.5
0,0,0,0,49411,256512.5
0,0,0,0,19081,245086.111111111
0,0,0,0,95316,257904.90625
0,0,0,0,49423,191699.292035398
0,0,0,0,75237,183978.833333333
0,0,0,0,32456,219769.833333333
0,0,0,0,35143,178678.666666667
0,0,0,0,92603,440104.75
0,0,0,0,04042,220341.918181818
0,0,0,0,53714,190679.650887574
0,0,0,0,51301,234305.714285714
0,0,0,0,72722,263599.5
0,0,0,0,24441,188851.098039216
0,0,0,0,32829,230861.738888889
0,0,0,0,97703,220397.6
0,0,0,0,52321,170000
0,0,0,0,18255,175266.5
0,0,0,0,95864,306819.724409449
0,0,0,0,37385,201825.142857143
0,0,0,0,04691,167674
0,0,0,0,03047,198783.052631579
0,0,0,0,37046,350898.64516129
0,0,0,0,24151,207230.142857143
0,0,0,0,61325,152625
0,0,0,0,19802,200457.726315789
0,0,0,0,77840,224493.866666667
0,0,0,0,50529,
0,0,0,0,61428,220283.5
0,0,0,0,76707,187064.666666667
0,0,0,0,90706,441917.21319797
0,0,0,0,15050,201529.5
0,0,0,0,33573,214978.772828508
0,0,0,0,94941,495550
0,0,0,0,93726,199726.196551724
0,0,0,0,80631,237165.209302326
0,0,0,0,92313,307762.474226804
0,0,0,0,29644,199685.380952381
0,0,0,0,15683,162780.529411765
0,0,0,0,48506,164497.24137931
0,0,0,0,21051,320551.333333333
0,0,0,0,74860,207000
0,0,0,0,79407,193275.768115942
0,0,0,0,62305,224315.788235294
0,0,0,0,72940,155696
0,0,0,0,35453,184578.0625
0,0,0,0,06794,304525
0,0,0,0,92861,495600
0,0,0,0,71960,200000
0,0,0,0,43333,265010
0,0,0,0,68105,
0,0,0,0,45213,199628.307692308
0,0,0,0,44626,153174
0,0,0,0,97213,298283.571428571
1,1,1,0,37620,160000
0,0,0,0,74083,159950
0,0,0,0,78570,180944.666666667
0,0,0,0,54921,207148.428571429
0,0,0,0,92651,487208.75
0,0,0,0,32404,197835.7
0,0,0,0,06405,283167.675213675
0,0,0,0,48044,233714.940298507
0,0,0,0,37209,296664.847560976
0,0,0,0,75568,169000
0,0,0,0,23106,196430.083333333
0,1,0,0,19720,211105
0,0,0,0,62094,151210
0,0,0,0,92082,461437.904761905
0,0,0,0,04010,188501.25
0,1,0,0,21401,230743
0,0,0,0,33031,299770.787878788
0,0,0,0,34229,303509.888888889
0,0,0,0,85901,215844.028037383
0,0,0,0,70817,218774.719471947
0,0,0,0,60481,191071.038461538
0,0,0,0,38109,182295.033333333
0,0,0,0,54480,240450
0,0,0,0,95449,354682.5
0,0,0,0,35111,197492.016759777
0,0,0,0,74650,
0,0,0,0,32309,220941.380952381
0,0,0,0,76245,201714.5
0,0,0,0,29306,207915.382352941
0,0,0,0,73448,189890.142857143
0,0,0,0,76548,203118.746031746
0,0,0,0,17921,166920
0,0,0,0,70031,162068.166666667
0,0,0,0,45308,198939.666666667
0,0,0,0,51007,161975
0,0,0,0,44030,180896.454545455
0,0,0,0,32750,220406.340909091
0,0,0,0,48310,189644.135294118
0,0,0,0,06751,297794.230769231
0,0,0,0,43525,206743.833333333
0,0,0,0,36265,186231.642857143
0,0,0,0,03082,213636.210526316
0,0,0,0,60106,210583.090909091
0,0,0,0,21647,199813.5
0,0,0,0,04449,183127
0,0,0,0,76111,214390.333333333
0,0,0,0,49028,201983.916666667
0,0,0,0,37650,181725.222222222
0,0,0,0,23920,228199
0,0,0,0,87532,220452.131578947
0,0,0,0,95010,415825
0,0,0,0,04344,188308
0,0,0,0,78624,294021.810810811
0,0,0,0,29681,234555.058047493
0,0,0,0,15646,142373
0,0,0,0,54107,220924
0,0,0,0,29052,165629
0,0,0,0,61533,182542.625
0,0,0,0,92505,335139.729257642
0,0,0,0,80027,511802.5
0,0,0,0,62513,157700
0,0,0,0,43228,185861.552631579
0,0,0,0,97405,205027.025
0,0,0,0,37083,200432.033898305
0,0,0,0,95251,186558
0,0,0,0,45644,181965.625
0,0,0,0,34990,276526.724770642
0,0,0,0,35004,178243.738317757
1,1,1,0,21722,213952
0,0,0,0,77068,212210.705882353
0,0,0,0,36024,
0,0,0,0,49269,196530.1875
0,0,0,0,61772,
0,0,0,0,44903,207589.933333333
0,0,0,0,78368,210459.333333333
0,0,0,0,04105,259552.92
0,0,0,0,53080,215589.873015873
0,0,0,0,33629,381921.395348837
0,0,0,0,51246,259148.4
0,0,0,0,95482,308976.428571429
0,0,0,0,74048,185455.333333333
0,0,0,0,16858,196328.5
0,0,0,0,91764,341840.524752475
0,0,0,0,34431,191572.344827586
0,0,0,0,37411,189818.535714286
0,0,0,0,97149,213222
0,0,0,0,74745,186895.5
0,0,0,0,43764,163228.5
0,0,0,0,33759,244451
0,0,0,0,24476,220924
0,0,0,0,43119,190891.595238095
0,0,0,0,20143,353333.333333333
0,0,0,0,90221,353941.282868526
0,0,0,0,22488,220783.833333333
0,0,0,0,52316,152551
0,0,0,0,16928,198341
0,0,0,0,43614,176756.628571429
0,0,0,0,22556,295160.406779661
1,1,0,0,85373,197647
0,0,0,0,73852,215727.666666667
1,1,1,1,87120,174775
0,0,0,0,49319,198199.229885057
0,0,0,0,78218,191415.5
0,0,0,0,54944,249419.949494949
0,0,0,0,45039,223681.040697674
0,0,0,0,72715,197588.941176471
0,0,0,0,06460,263797.028169014
0,0,0,0,23163,
0,0,0,0,50703,190060.777777778
0,1,0,0,36695,173794
0,0,0,0,71038,205813
0,0,0,0,32461,454129.125
1,1,1,0,37148,228327
0,0,0,0,33054,219646.005681818
0,0,0,0,95321,235624.24137931
0,0,0,0,48021,159767.214285714
0,0,0,0,94019,478456.133333333
0,0,0,0,92139,370127.367088608
0,0,0,0,71427,180006.5
0,0,0,0,24069,164326
0,0,0,0,32773,219978.749226006
1,1,0,0,23314,466879
0,0,0,0,80004,367885.115384615
0,0,0,0,33834,194977.75
0,0,0,0,51024,229026.071428571
0,0,0,0,92887,500400.558139535
0,0,0,0,49706,177111.285714286
0,0,0,0,97426,217829.304347826
0,0,0,0,54629,186653.363636364
0,0,0,0,16148,220288.5
0,0,0,0,60628,172998.309859155
0,0,0,0,34653,190550.317460317
0,0,0,0,68730,
0,0,0,0,43506,184593.866666667
0,0,0,0,95033,346203.285714286
0,0,0,0,91506,509625.608695652
0,0,0,0,22644,204125.3
0,0,0,0,45426,171827.6
0,0,0,0,62530,166400
0,0,0,0,76132,241868.111111111
0,0,0,0,38573,152192
0,0,0,0,96013,188046.894736842
0,0,0,0,97875,251853.5
0,0,0,0,18651,181649
1,1,1,0,32804,258629
0,1,0,0,19804,171731
0,1,0,0,37040,189504
1,1,1,0,76537,190495
0,0,0,0,72326,191575.833333333
0,0,0,0,16669,392825
0,0,0,0,33467,274406.392276423
0,0,0,0,85128,175076.950617284
0,0,0,0,38481,265000
0,0,0,0,88130,191757.409090909
0,0,0,0,45875,239880.142857143
0,0,0,0,48412,195492.907407407
0,0,0,0,21648,186824.75
0,0,0,0,70733,174626.307692308
0,0,0,0,17551,195500.928571429
0,0,0,0,85625,182571.5
0,0,0,0,15144,178820.75
0,0,0,0,32052,208549
0,0,0,0,61943,160378
0,0,0,0,06053,172986.048780488
0,0,0,0,36567,165072.914285714
0,0,0,0,77954,228684.615384615
0,0,0,0,75633,193623.214285714
1,1,1,1,19938,219267
0,0,0,0,75223,353267
0,0,0,0,62601,139397
0,0,0,0,92617,384375
0,0,0,0,69034,
0,0,0,0,72736,254373.066666667
0,0,0,0,29593,165000
0,0,0,0,52335,164000
0,0,0,0,15554,211056
0,0,0,0,93950,426127.142857143
0,0,0,0,06443,361716.921052632
0,0,0,0,29340,192116.4375
0,0,0,0,79103,154152.285714286
0,0,0,0,49437,179452.193548387
0,0,0,0,29832,217655.666666667
0,0,0,0,48002,210176
0,0,0,0,75951,200015.307692308
0,0,0,0,23140,269020.263736264
0,0,0,0,21555,168727.8
0,0,0,0,54967,182400
0,0,0,0,59087,296000
0,0,0,0,23966,168427.833333333
0,0,0,0,44076,163783.25
0,0,0,0,95685,270815.875
0,0,0,0,51041,188570.666666667
0,0,0,0,21601,262317.875
0,0,0,0,73057,140900
0,0,0,0,92543,234091.710638298
0,0,0,0,17518,201877
0,0,0,0,35971,
0,0,0,0,78662,182368.5
0,0,0,0,79925,184696.851851852
0,0,0,0,48356,207096.231481481
0,0,0,0,77562,182040.375
0,0,0,0,62555,166920
0,0,0,0,62258,188824.408163265
0,0,0,0,33323,278164.935849057
0,0,0,0,97443,222438
0,0,0,0,17967,243750
1,1,1,1,19971,292000
0,0,0,0,71291,201328.335135135
0,0,0,0,18618,201643.75
0,0,0,0,60140,215815.080645161
0,0,0,0,19520,246579.666666667
0,0,0,0,29014,404350
0,0,0,0,37616,205975.833333333
0,0,0,0,60480,272119.75
0,0,0,0,73449,200780.769230769
0,0,0,0,76936,152192
0,0,0,0,90245,353101
1,1,1,0,79912,295500
0,0,0,0,48045,210331.132478632
0,0,0,0,70816,193612.589958159
0,0,0,0,48748,178462
0,0,0,0,70364,208511.222222222
0,0,0,0,37208,274659.375
0,0,0,0,44817,186300
0,0,0,0,93265,244160.782608696
0,0,0,0,32308,218339.270833333
0,0,0,0,33030,257975.966507177
1,1,1,1,87144,183368.666666667
0,0,0,0,32405,206361.666666667
0,0,0,0,76244,221768.705555556
1,1,1,0,23223,151404
0,0,0,0,71751,150000
0,0,0,0,29307,192113.26744186
0,0,0,0,18974,257108.104761905
0,0,0,0,75569,151226
0,0,0,0,95448,445158.294117647
0,0,0,0,04011,225334.210227273
0,0,0,0,92083,405833.912087912
0,0,0,0,68446,
0,0,0,0,76549,191405.28125
0,0,0,0,60921,228000
0,0,0,0,45750,188137.272727273
0,0,0,0,74651,315250
0,0,0,0,34228,592250
0,0,0,0,95345,211600
0,0,0,0,62095,217681.363636364
0,0,0,0,54481,195970.673076923
0,0,0,0,18425,281562
0,0,0,0,15330,214483.411764706
0,0,0,0,29229,185548.445396146
0,0,0,0,03855,233487.730769231
0,0,0,0,33613,210080.19047619
0,0,0,0,32226,225739.956140351
0,0,0,0,85282,239422.62962963
0,0,0,0,49253,213218.846153846
0,0,0,0,93446,353798.865131579
0,0,0,0,22311,399437.25
1,1,0,0,87121,186558
0,0,0,0,51571,252835
0,0,0,0,54471,248263.5
0,0,0,0,37854,202925.125
0,0,0,0,50144,184036
0,0,0,0,95919,235281.333333333
0,0,0,0,19010,295722.571428571
0,0,0,0,87044,196377
0,0,0,0,70394,192626.346153846
0,0,0,0,61748,256015.375
0,0,0,0,17028,189442.333333333
1,1,1,0,72904,151353
0,0,0,0,95231,281183.1
0,0,0,0,92029,466865.534482759
0,0,0,0,24566,138936
0,0,0,0,77008,347772.05
0,0,0,0,18372,186088
0,0,0,0,35769,196879.25
0,0,0,0,85306,218223.908227848
0,0,0,0,52206,229073.944444444
0,0,0,0,33144,285010.06
0,0,0,0,77705,204534
0,0,0,0,43009,209411.8
0,0,0,0,48131,210126
0,0,0,0,49504,184988.872641509
1,1,1,0,37186,201286
0,0,0,0,80206,326945
0,0,0,0,95943,250000
0,0,0,0,32571,207717.264705882
0,0,0,0,50613,225019.387096774
0,0,0,0,03470,175443.5625
0,0,0,0,74028,233000
0,0,0,0,04668,
0,0,0,0,86326,209103.282051282
0,0,0,0,20680,233524.4
0,0,0,0,93311,256207.504115226
0,0,0,0,73942,178202.148148148
0,0,0,0,54854,183435
0,0,0,0,35064,169349.333333333
0,0,0,0,75862,249181
0,0,0,0,74932,221145.333333333
0,0,0,0,59088,240415.578947368
0,0,0,0,61277,245779
0,0,0,0,48454,189078.333333333
0,0,0,0,70775,228415.21875
0,0,0,0,71832,180508.928571429
0,0,0,0,34134,260656.655172414
0,0,0,0,36521,191131.375
0,0,0,0,62257,195995.5
0,0,0,0,35501,168132.833333333
0,0,0,0,49061,252457
0,0,0,0,91913,488843.934065934
0,0,0,0,19950,214335.765957447
1,1,1,0,93550,172000
0,0,0,0,76086,194730.030927835
0,0,0,0,53585,164584.5
0,0,0,0,45341,222799.333333333
0,0,0,0,48359,228681.388888889
0,0,0,0,78160,186296.333333333
0,0,0,0,92241,245465.714285714
0,0,0,0,15102,196078.298507463
0,0,0,0,34639,223966.079510703
0,0,0,0,45833,213183.2
0,0,0,0,33980,203529.495327103
0,0,0,0,97341,213106.8
0,0,0,0,17517,213682.318181818
0,0,0,0,60091,506438.022222222
0,0,0,0,76655,210322.518181818
0,0,0,0,60642,
0,0,0,0,34996,252129.628571429
0,0,0,0,91762,344514.770949721
0,0,0,0,16421,166977.5
0,0,0,0,04103,233636.786407767
0,0,0,0,03869,229063.6
0,0,0,0,53158,266285.282407407
0,0,0,0,23015,272465.070422535
0,0,0,0,18419,230743
0,0,0,0,61774,210073
0,0,0,0,74743,175336.833333333
0,0,0,0,44905,151701
0,0,0,0,51240,150000
0,0,0,0,54832,168884
0,0,0,0,80260,301747.428571429
0,0,0,0,50675,181250
0,0,0,0,48089,159654.813559322
0,0,0,0,06516,194901.685279188
0,0,0,0,48157,200696.8
0,0,0,0,43762,190857.625
0,0,0,0,32968,227005.090909091
0,0,0,0,36022,200923.5
0,0,0,0,15401,190465.916666667
0,0,0,0,53086,233491.5625
0,0,0,0,76043,197328.857142857
0,0,0,0,52175,224375
0,0,0,0,71929,184618.714285714
0,0,0,0,62441,217915.25
0,0,0,0,54758,224985.193548387
1,1,1,1,92806,205000
0,0,0,0,17301,209821.090909091
0,0,0,0,92284,221661.207964602
0,0,0,0,94577,457929.835443038
0,0,0,0,23872,213893.153846154
0,0,0,0,15019,231525
0,0,0,0,20852,431192.164383562
0,0,0,0,49677,175757
1,1,1,0,94080,721000
0,0,0,0,90042,466297.638297872
0,0,0,0,75063,317045.712328767
1,1,1,0,23024,157102
0,0,0,0,50560,
0,0,0,0,21715,163393.333333333
0,0,0,0,68641,
0,0,0,0,22735,222500
0,0,0,0,33881,197138.455445545
0,0,0,0,50277,195994
0,0,0,0,53925,258473.666666667
0,0,0,0,90755,518503.083333333
0,0,0,0,36420,178381
0,0,0,0,29617,199918.076271186
0,0,0,0,32618,213694.862068966
0,0,0,0,74833,167342.5
0,0,0,0,92832,466136.020833333
0,0,0,0,61376,211978.5
0,0,0,0,15003,157544.625
0,0,0,0,78061,184717
0,0,0,0,59057,270300
0,0,0,0,62288,295077.5
0,0,0,0,43360,207363
0,0,0,0,73654,
0,0,0,0,95655,311978.980392157
0,0,0,0,24102,199656.6
1,1,1,1,22701,160047
0,0,0,0,38315,168751.857142857
0,0,0,0,37015,219012.832214765
0,0,0,0,06114,172823.428571429
0,0,0,0,44675,200447
0,0,0,0,76059,184950.5
1,1,1,1,33971,165938
0,0,0,0,16023,182152.666666667
0,0,0,0,54742,251525.5
0,0,0,0,23868,172299.166666667
0,0,0,0,43812,217937.071428571
0,0,0,0,71933,220973.6
0,0,0,0,23417,177880.533333333
0,0,0,0,62824,200000
0,0,0,0,71241,202701.346153846
0,0,0,0,91360,468167.447619048
0,0,0,0,60190,267482.666666667
0,0,0,0,45240,179381.409836066
0,0,0,0,73159,161936.553846154
0,0,0,0,48386,215234.831632653
0,0,0,0,29726,274950.111111111
0,0,0,0,75148,222995.833333333
0,0,0,0,73068,175853.666666667
0,0,0,0,76665,223482
0,0,0,0,16112,142373
0,0,0,0,94582,515024.857142857
1,1,1,1,77573,216015
0,0,0,0,75645,197593.894736842
1,1,1,1,22630,325914
0,0,0,0,04430,
0,0,0,0,45371,221254.013513514
0,0,0,0,34609,198130.675
0,0,0,0,52753,240254.566666667
0,0,0,0,93644,231281.054054054
0,0,0,0,38224,199618
0,0,0,0,19960,205139.141025641
0,0,0,0,17527,242494.1
0,0,0,0,34104,280516.763313609
0,0,0,0,23887,205200
0,0,0,0,36511,164957
0,0,0,0,32024,202357.943820225
1,1,1,0,70461,206060
0,0,0,0,85653,221735.704861111
1,1,1,0,19136,180000
0,0,0,0,33411,270592.505235602
0,0,0,0,48464,178602.692307692
0,0,0,0,21133,237680.789924973
0,0,0,0,50595,216897.32
0,0,0,0,74902,172448.571428571
0,0,0,0,49051,195750.375
0,0,0,0,93041,376069.862068966
0,0,0,0,22716,260009.857142857
0,0,0,0,79360,185315.594594595
0,0,0,0,53563,220480.635514019
0,0,0,0,77358,268768.571428571
0,0,0,0,33966,221239.164835165
0,0,0,0,62462,160000
0,0,0,0,37721,189288.858695652
0,0,0,0,36314,146791
0,0,0,0,60077,268476.276190476
0,0,0,0,23323,247875.180929095
0,0,0,0,32621,170325
0,0,0,0,50543,154011
0,0,0,0,77455,191936.333333333
0,0,0,0,76060,245688.195121951
0,0,0,0,44141,239954.959183673
0,0,0,0,20871,385599.851851852
0,0,0,0,43359,220300
0,0,0,0,52156,
0,0,0,0,75693,199042.666666667
0,0,0,0,90061,352409.083333333
0,0,0,0,75040,196990.116161616
0,0,0,0,29123,196977.333333333
0,0,0,0,73160,182617.553444181
0,0,0,0,78058,215567
0,0,0,0,04538,210915
0,0,0,0,23851,231186.5
0,0,0,0,17322,194559.615384615
0,0,0,0,04947,171213
0,0,0,0,49087,204864.830188679
0,0,0,0,21607,259585.5
0,0,0,0,23960,160722
0,0,0,0,97348,189669.666666667
0,0,0,0,48822,203039.263157895
0,0,0,0,48350,245108.936507937
0,0,0,0,17961,195000
0,0,0,0,19526,193148.5
0,0,0,0,95683,360319.393939394
0,0,0,0,33325,287985.351190476
0,0,0,0,92545,255995.779693487
0,0,0,0,49765,160047
0,0,0,0,50472,283624
0,0,0,0,35205,184453.833333333
0,0,0,0,73051,182697.571428571
0,0,0,0,44070,183917.723214286
0,0,0,0,77564,204887
0,0,0,0,33428,282615.395437262
0,0,0,0,36528,164746.666666667
0,0,0,0,60146,177304.090909091
0,0,0,0,95050,435161.285714286
0,0,0,0,49068,194326.611111111
0,0,0,0,78664,217927.25390625
0,0,0,0,33857,209851.333333333
0,0,0,0,62553,166400
0,0,0,0,45348,151515
0,0,0,0,60098,215927.906716418
0,0,0,0,33993,204356.321533923
0,0,0,0,77901,185626.212121212
0,0,0,0,03106,261798.930555556
0,0,0,0,18109,179745
0,0,0,0,61569,228521.333333333
0,0,0,0,59648,416500
0,0,0,0,95747,377722.575085324
0,0,0,0,48838,185315.652173913
0,0,0,0,23505,238566.904761905
0,0,0,0,19943,217940.692307692
0,0,0,0,49072,182329.714285714
0,0,0,0,97352,209359.272727273
0,0,0,0,61264,235049.103448276
1,1,1,0,21234,191468
0,0,0,0,62244,213905.2
0,0,0,0,93667,222939.066666667
0,0,0,0,50468,333000
1,1,1,0,20601,272473.5
0,0,0,0,62549,205705.4
0,0,0,0,60651,199421.45
0,0,0,0,72801,191085.928571429
0,0,0,0,53923,223998
0,0,0,0,24104,212989.35
0,0,0,0,04978,142373
0,0,0,0,35406,207938.833333333
0,0,0,0,50271,303775
0,0,0,0,38313,177031.571428571
0,0,0,0,24609,190574.6
0,0,0,0,29611,183141.527027027
0,0,0,0,32113,211563.470588235
